sessionID,TARGET
SESSION_252289,26.520232333795644
SESSION_252290,0.9708397509646631
SESSION_252291,2.7286988333726843
SESSION_252292,4.327124429217489
SESSION_252293,10.133917104435078
SESSION_252294,3.9303537528422576
SESSION_252295,11.60669178441388
SESSION_252296,3.560842681158876
SESSION_252297,0.8535015493956437
SESSION_252298,0.9751993355248776
SESSION_252299,3.6480836894082174
SESSION_252300,1.0122536241896873
SESSION_252301,4.079334944081298
SESSION_252302,12.309867034339193
SESSION_252303,1.029455970381849
SESSION_252304,1.0051666667773542
SESSION_252305,1.0544518872930593
SESSION_252306,1.0418396242292451
SESSION_252307,0.9942839520138289
SESSION_252308,0.873809371539163
SESSION_252309,5.182518092957038
SESSION_252310,2.5109239549069513
SESSION_252311,13.540571396032053
SESSION_252312,0.9984503385055241
SESSION_252313,2.2977596328326158
SESSION_252314,7.548511975480322
SESSION_252315,0.9802842581677873
SESSION_252316,11.671642981248068
SESSION_252317,1.0292690087983964
SESSION_252318,0.9802842581677873
SESSION_252319,2.1839584152946383
SESSION_252320,29.283676479322324
SESSION_252321,0.9916972957795034
SESSION_252322,3.9689234144083265
SESSION_252323,6.870289367682804
SESSION_252324,1.9450465837912103
SESSION_252325,2.0062464405516316
SESSION_252326,3.2774831080249456
SESSION_252327,9.348073209289637
SESSION_252328,7.176376616700603
SESSION_252329,1.0059041869138605
SESSION_252330,2.8291847552238805
SESSION_252331,0.9802842581677873
SESSION_252332,5.17912852859286
SESSION_252333,4.220845511427489
SESSION_252334,1.014423011462656
SESSION_252335,2.463472715008339
SESSION_252336,1.904701888949361
SESSION_252337,1.0091773988341899
SESSION_252338,23.361080695795295
SESSION_252339,11.658151283226308
SESSION_252340,3.4574531973783125
SESSION_252341,3.0569261043358527
SESSION_252342,0.9565326039891806
SESSION_252343,4.715305142602904
SESSION_252344,4.2100949705976145
SESSION_252345,0.9904378811882335
SESSION_252346,0.9936169703374405
SESSION_252347,4.009085490716637
SESSION_252348,0.9708397509646631
SESSION_252349,1.0059041869138605
SESSION_252350,0.9802842581677873
SESSION_252351,2.659830739363711
SESSION_252352,21.51954347212814
SESSION_252353,0.9758246091902567
SESSION_252354,0.9709997719804515
SESSION_252355,0.9782153377036238
SESSION_252356,0.9841291835263837
SESSION_252357,0.9405866838500883
SESSION_252358,4.24057819402264
SESSION_252359,4.808073679666892
SESSION_252360,6.432248940851116
SESSION_252361,0.9809878343378786
SESSION_252362,2.9206597890717436
SESSION_252363,3.96580332833833
SESSION_252364,0.9845273457387695
SESSION_252365,16.091768224318482
SESSION_252366,7.238316129811545
SESSION_252367,0.9802842581677873
SESSION_252368,11.642150486237366
SESSION_252369,1.0231221961025558
SESSION_252370,1.0544518872930593
SESSION_252371,6.552033719051732
SESSION_252372,2.764617896336998
SESSION_252373,0.9802842581677873
SESSION_252374,26.210718137491508
SESSION_252375,1.0175739727288349
SESSION_252376,4.722365688752079
SESSION_252377,9.152055300979026
SESSION_252378,3.6707024713384615
SESSION_252379,4.918324984096466
SESSION_252380,0.9613389328092983
SESSION_252381,2.7120065665168167
SESSION_252382,9.259440197237012
SESSION_252383,11.274734928799695
SESSION_252384,2.5530596013571656
SESSION_252385,5.9801421459225015
SESSION_252386,1.0520428244911804
SESSION_252387,1.028263684302357
SESSION_252388,0.9450074280536995
SESSION_252389,1.0650931292517818
SESSION_252390,0.9522526572034082
SESSION_252391,1.0544518872930593
SESSION_252392,3.3220514595824935
SESSION_252393,10.390105738500411
SESSION_252394,0.9314985784415613
SESSION_252395,1.0065946514396469
SESSION_252396,0.9809878343378786
SESSION_252397,1.0561790860158307
SESSION_252398,1.058669912399921
SESSION_252399,3.2600711040824217
SESSION_252400,1.0103126209993016
SESSION_252401,12.719328971239529
SESSION_252402,1.1165480285301448
SESSION_252403,0.9927225093429888
SESSION_252404,1.057567894891112
SESSION_252405,0.9802842581677873
SESSION_252406,1.0059041869138605
SESSION_252407,1.9015675289289227
SESSION_252408,0.9841291835263837
SESSION_252409,1.0059041869138605
SESSION_252410,2.813980170681871
SESSION_252411,1.0734971995126368
SESSION_252412,11.24648864075914
SESSION_252413,1.0479744653084802
SESSION_252414,2.4429340691138393
SESSION_252415,5.9485303372197365
SESSION_252416,0.9696339975935819
SESSION_252417,2.108984877573791
SESSION_252418,1.104832815057664
SESSION_252419,3.599665522640436
SESSION_252420,1.884110785239197
SESSION_252421,2.8291499787994514
SESSION_252422,1.0544518872930593
SESSION_252423,1.1729802054416179
SESSION_252424,3.3884208761449903
SESSION_252425,1.0443533849838103
SESSION_252426,3.253991986836753
SESSION_252427,3.2182258520249163
SESSION_252428,17.503783761382216
SESSION_252429,0.9223131120459174
SESSION_252430,0.892980326141315
SESSION_252431,1.078848073373933
SESSION_252432,8.027390679878746
SESSION_252433,12.605428726037168
SESSION_252434,27.906555872686624
SESSION_252435,2.3563168325533757
SESSION_252436,2.694138620937979
